	Naive CD4 T	Memory CD4 T	CD14+ Mono	B	CD8 T	FCGR3A+ Mono	NK	DC	Platelet
UPK3A	5.04887309152597e-06	4.41152466704018e-06	4.41632391086092e-05	1.64557586927545e-05	8.34675770197067e-06	4.40472847601901e-05	1.45791721946028e-05	0.000211966470758262	8.83782589482987e-05
CLIC3	6.05864770983117e-05	3.97037220033616e-05	8.83264782172184e-06	3.29115173855091e-05	0.000383950854290651	1.65177317850713e-05	0.00217229665699582	0.000250505829077946	8.83782589482987e-05
MRPL40	0.000292834639308506	0.000202930134683848	0.000253202570889359	0.000320887294508713	0.000166935154039413	0.00017618913904076	0.000160370894140631	0.000173427112438578	8.83782589482987e-05
THAP11	0.000207003796752565	0.000229399282686089	4.71074550491831e-05	0.000139873948888414	0.000208668942549267	5.50591059502376e-05	0.000277004271697453	5.7809037479526e-05	0.000441891294741494
LIX1L	0.000161563938928831	0.000105876592008964	5.5940102870905e-05	0.000230380621698563	0.000108507850125619	4.40472847601901e-05	8.74750331676167e-05	3.8539358319684e-05	8.83782589482987e-05
CLIP1	4.03909847322078e-05	0.000101465067341924	6.18285347520529e-05	8.22787934637726e-05	9.18143347216774e-05	4.40472847601901e-05	4.37375165838084e-05	5.7809037479526e-05	8.83782589482987e-05
C6orf48	0.00384219242265126	0.00223664300618937	0.00099220077197342	0.00195823528443779	0.00112681228976604	0.000572614701882471	0.000597746059978714	0.000944214278832257	0.000353513035793195
CXCL10	5.04887309152597e-06	4.41152466704018e-06	2.35537275245916e-05	1.64557586927545e-05	8.34675770197067e-06	0.000214730513205927	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
SLC48A1	0.000247394781484773	8.82304933408035e-06	1.76652956434437e-05	4.11393967318863e-05	1.66935154039413e-05	2.2023642380095e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
FCGR3B	5.04887309152597e-06	1.32345740011205e-05	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	6.60709271402851e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
WBP5	3.02932385491558e-05	1.76460986681607e-05	8.83264782172184e-06	8.22787934637726e-06	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000353513035793195
HEMGN	4.03909847322078e-05	8.82304933408035e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000530269553689792
RP11-247A12.2	3.53421116406818e-05	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
ZRANB3	2.01954923661039e-05	0.000110288116676004	2.94421594057395e-06	4.11393967318863e-05	8.34675770197067e-06	1.65177317850713e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
ARPC4	0.000893650537200097	0.00076319376739795	0.000524070437422162	0.000485444881436259	0.00087640955870692	0.00064419153961778	0.00116633377556822	0.000520281337315734	0.000530269553689792
RHEB	0.000267590273850876	0.000339687399362094	0.000173708740493863	0.000238608501044941	0.000325523550376856	0.000253271887371093	0.000247845927308247	0.00019269679159842	0.00256296950950066
UBE2E1	0.000328176750949188	0.000299983677358732	0.000179597172375011	0.000304431535815959	0.000175281911741384	0.000148659586065641	0.000204108410724439	0.000173427112438578	8.83782589482987e-05
NME3	0.000398860974230552	0.000392625695366576	0.000264979434651655	0.000238608501044941	0.000509152219820211	0.00017618913904076	0.000320741788281261	0.000269775508237788	8.83782589482987e-05
MRM1	3.53421116406818e-05	0.000172049462014567	1.17768637622958e-05	3.29115173855091e-05	4.17337885098533e-05	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
CNOT7	0.000353421116406818	0.000361745022697294	9.71591260389402e-05	0.000238608501044941	0.000225362457953208	0.000231248244990998	0.000174950066335233	7.70787166393679e-05	8.83782589482987e-05
TUBA1B	0.00141368446562727	0.00146462618945734	0.000677169666332007	0.00125886553999572	0.00114350580516998	0.00167930273148225	0.00170576314676853	0.0025243279699393	0.00150243040212108
THEM6	0.000116124081105097	4.85267713374419e-05	1.47210797028697e-05	6.58230347710181e-05	4.17337885098533e-05	1.10118211900475e-05	5.83166887784112e-05	1.9269679159842e-05	8.83782589482987e-05
SMYD4	5.55376040067857e-05	5.29382960044821e-05	1.47210797028697e-05	4.11393967318863e-05	0.000100161092423648	3.30354635701426e-05	5.83166887784112e-05	3.8539358319684e-05	8.83782589482987e-05
C1QC	5.04887309152597e-06	1.32345740011205e-05	2.94421594057395e-06	8.22787934637726e-06	1.66935154039413e-05	3.85413741651663e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
GNAZ	1.00977461830519e-05	8.82304933408035e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	5.50591059502376e-06	1.45791721946028e-05	1.9269679159842e-05	0.000618647812638091
RBFA	7.57330963728896e-05	0.000172049462014567	3.53305912868873e-05	9.05066728101499e-05	4.17337885098533e-05	3.85413741651663e-05	2.91583443892056e-05	5.7809037479526e-05	8.83782589482987e-05
HNRNPA0	0.00205489134825107	0.00163667565147191	0.000715444473559469	0.00135760009215225	0.0011101187743621	0.000539579238312328	0.000976804537038387	0.00109837171211099	8.83782589482987e-05
PARS2	1.51466192745779e-05	8.82304933408035e-06	5.88843188114789e-06	8.22787934637726e-06	8.34675770197067e-06	4.95531953552138e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
IFI44L	0.000615962517166168	0.000974946951415879	0.000471074550491831	0.00096266188352614	0.000459071673608387	0.000479014221767067	0.000554008543394906	0.000751517487233838	0.000176756517896597
GPR42	5.04887309152597e-06	4.41152466704018e-06	3.23863753463134e-05	8.22787934637726e-06	8.34675770197067e-06	4.40472847601901e-05	1.45791721946028e-05	5.7809037479526e-05	8.83782589482987e-05
SLC27A1	0.000272639146942402	2.20576233352009e-05	4.12190231680352e-05	1.64557586927545e-05	1.66935154039413e-05	1.65177317850713e-05	2.91583443892056e-05	5.7809037479526e-05	8.83782589482987e-05
ERICH1	0.000267590273850876	0.000216164708684969	0.000206095115840176	0.000436077605357995	0.000217015700251237	0.000319342814511378	0.000189529238529836	0.000115618074959052	0.000176756517896597
DEF6	0.000474594070603441	0.000419094843368817	0.000123657069504106	0.000213924863005809	0.000667740616157654	0.00013214185428057	0.000597746059978714	0.000134887754118894	8.83782589482987e-05
COX7B	0.000257492527667825	0.000388214170699535	0.000220816195543046	0.0001810133456203	0.000141894880933501	0.000247765976776069	0.000160370894140631	0.000231236149918104	0.000353513035793195
S100A12	1.51466192745779e-05	4.41152466704018e-06	0.000568233676530771	1.64557586927545e-05	8.34675770197067e-06	2.2023642380095e-05	4.37375165838084e-05	7.70787166393679e-05	8.83782589482987e-05
PRPF19	0.000201954923661039	0.000207341659350888	3.82748072274613e-05	6.58230347710181e-05	0.000183628669443355	4.40472847601901e-05	0.000218687582919042	0.000173427112438578	8.83782589482987e-05
TACC1	0.000121172954196623	0.000110288116676004	0.000123657069504106	0.000205696983659432	0.000258749488761091	0.000154165496660665	0.000174950066335233	0.00019269679159842	0.000265134776844896
TNFRSF4	8.07819694644155e-05	0.000613201928718584	8.83264782172184e-06	1.64557586927545e-05	4.17337885098533e-05	5.50591059502376e-06	0.000131212549751425	3.8539358319684e-05	8.83782589482987e-05
ATAD1	0.000116124081105097	0.000114699641343045	1.76652956434437e-05	0.000106962431502904	0.000217015700251237	3.30354635701426e-05	0.000131212549751425	1.9269679159842e-05	8.83782589482987e-05
DRAP1	0.00133795136925438	0.0011205272654282	0.00086559948652874	0.00153038555842617	0.0013104409592094	0.00216932877443936	0.00167660480237932	0.00131033818286926	0.000972160848431286
ZNF799	5.04887309152597e-06	0.000176460986681607	2.94421594057395e-06	3.29115173855091e-05	5.0080546211824e-05	1.65177317850713e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
RAD51B	3.02932385491558e-05	4.85267713374419e-05	1.17768637622958e-05	4.11393967318863e-05	0.000383950854290651	2.2023642380095e-05	2.91583443892056e-05	3.8539358319684e-05	8.83782589482987e-05
TEN1	9.59285887389935e-05	0.000110288116676004	0.000158987660790993	0.00027152001843045	0.000108507850125619	0.000143153675470618	0.000131212549751425	0.000154157433278736	8.83782589482987e-05
PGK1	0.00150456418127474	0.00130581130144389	0.00096275861256768	0.00128354917803485	0.00142729556703698	0.0016682909102922	0.00110801708678981	0.000847865883033047	0.000972160848431286
MT-CO2	0.0146922206963406	0.0115758407263134	0.00786694499321358	0.0140532179236124	0.0127538457686112	0.0109237266205271	0.0099138370923299	0.00680219674342422	0.00353513035793195
RABL2B	0.000126221827288149	6.61728700056026e-05	2.94421594057395e-05	0.000115190310849282	5.0080546211824e-05	3.30354635701426e-05	0.000145791721946028	1.9269679159842e-05	8.83782589482987e-05
SPATS2L	2.01954923661039e-05	0.000141168789345286	3.82748072274613e-05	8.22787934637726e-06	5.0080546211824e-05	4.40472847601901e-05	2.91583443892056e-05	0.000250505829077946	8.83782589482987e-05
VIM	0.0057153243396074	0.00874805341474067	0.00760196555856193	0.00314304991031612	0.00374769420818483	0.00448181122434934	0.00116633377556822	0.010733211292032	0.000618647812638091
APOA1BP	0.000292834639308506	0.000220576233352009	0.000114824421682384	0.000238608501044941	0.000283789761867003	0.000165177317850713	0.000306162616086659	0.000115618074959052	0.000265134776844896
FAM207A	0.000181759431294935	0.000110288116676004	0.000153099228909845	0.000255064259737695	7.5120819317736e-05	0.000104612301305451	0.00010205420536222	3.8539358319684e-05	8.83782589482987e-05
COPS4	0.000146417319654253	0.000238222332020169	5.2995886930331e-05	0.000279747897776827	0.000233709215655179	8.80945695203801e-05	0.000174950066335233	0.000115618074959052	8.83782589482987e-05
ELMO1	0.000222150416027143	0.000216164708684969	8.83264782172184e-05	0.000172785466273923	0.000166935154039413	4.40472847601901e-05	0.00010205420536222	0.000231236149918104	0.000265134776844896
TAF1D	0.00067654899426448	0.000379391121365455	0.00012660128544468	0.000444305484704372	0.000233709215655179	0.000159671407255689	0.000131212549751425	0.000115618074959052	8.83782589482987e-05
OASL	2.52443654576299e-05	0.000141168789345286	0.000100103341979514	4.93672760782636e-05	0.000150241638635472	8.80945695203801e-05	0.000189529238529836	7.70787166393679e-05	8.83782589482987e-05
OSBPL1A	2.01954923661039e-05	8.82304933408035e-06	1.17768637622958e-05	0.000164557586927545	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
NUMB	0.000106026334922045	0.000149991838679366	0.00022376041148362	0.000205696983659432	0.000108507850125619	0.000137647764875594	8.74750331676167e-05	0.000173427112438578	0.000265134776844896
LMAN2	0.000575571532433961	0.00075878224273091	0.000338584833166004	0.000477217002089881	0.000843022527899038	0.000490026042957114	0.00072895860973014	0.000327584545717314	8.83782589482987e-05
PPP1R14B	4.03909847322078e-05	4.41152466704018e-05	2.64979434651655e-05	4.93672760782636e-05	5.0080546211824e-05	5.50591059502376e-06	2.91583443892056e-05	0.000269775508237788	8.83782589482987e-05
IGFBP7	3.02932385491558e-05	2.64691480022411e-05	0.000259091002770507	1.64557586927545e-05	5.0080546211824e-05	0.00013214185428057	0.0020848216238282	0.00028904518739763	8.83782589482987e-05
HSPD1	0.000595767024800065	0.000591144305383384	0.000153099228909845	0.00027152001843045	0.000383950854290651	0.000225742334395974	0.000247845927308247	0.00028904518739763	8.83782589482987e-05
RP11-164H13.1	1.00977461830519e-05	4.41152466704018e-06	2.94421594057395e-06	0.0001810133456203	1.66935154039413e-05	5.50591059502376e-06	1.45791721946028e-05	3.8539358319684e-05	8.83782589482987e-05
IL6	1.00977461830519e-05	8.82304933408035e-06	8.83264782172184e-06	0.000148101828234791	8.34675770197067e-06	2.2023642380095e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
NEK8	2.01954923661039e-05	2.20576233352009e-05	0.000141322365147549	9.05066728101499e-05	2.5040273105912e-05	1.10118211900475e-05	2.91583443892056e-05	1.9269679159842e-05	8.83782589482987e-05
UBE2R2	6.56353501898376e-05	9.70535426748839e-05	0.000250258354948785	0.000106962431502904	8.34675770197067e-05	0.000203718692015879	0.000131212549751425	0.000173427112438578	8.83782589482987e-05
LINC01013	5.04887309152597e-06	4.41152466704018e-06	2.94421594057395e-06	8.22787934637726e-05	8.34675770197067e-06	1.10118211900475e-05	1.45791721946028e-05	1.9269679159842e-05	8.83782589482987e-05
SETD5	0.000146417319654253	0.000141168789345286	6.77169666332007e-05	0.000131646069542036	0.000217015700251237	3.85413741651663e-05	0.000116633377556822	0.000115618074959052	8.83782589482987e-05
